Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Number.of.Passengers,Destroyed,UniqueID
20220829105810,Accident,ERA22LA389,2022-08-27,"Slocomb, AL",United States,,PVT,Serious,Substantial,N76527,CESSNA,140,No,1,,Personal,0.0,0.0,1.0,0.0,Vmc,,,01-09-2022,1.0,False,CESSNA 140
20220829105822,Accident,WPR22LA319,2022-08-27,"Rexburg, ID",United States,,,Non-Fatal,Substantial,N305SU,CESSNA,305C (0-1E),No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,,The pilot's failure to maintain airplane control during the landing roll on a wet airstrip.,08-12-2022,1.0,False,CESSNA 305C (0-1E)
20220828105806,Accident,ERA22FA386,2022-08-28,"French Lick, IN",United States,FRH,FRENCH LICK MUNI,Fatal,Destroyed,N8741A,BEECH,B35,No,1,,Personal,1.0,0.0,0.0,0.0,Vmc,,,21-09-2022,1.0,True,BEECH B35
20220829105807,Accident,ERA22FA387,2022-08-28,"Emily, MN",United States,,,Fatal,Substantial,N505DB,SEA & SKY INC,KRUCKER CYGNET,No,1,,Personal,2.0,0.0,0.0,0.0,Vmc,,,15-09-2022,2.0,False,SEA & SKY INC KRUCKER CYGNET
20220829105813,Accident,ERA22LA390,2022-08-28,"Chamblee, GA",United States,PDK,DEKALB-PEACHTREE,Non-Fatal,Substantial,N6SD,BELL TEXTRON CANADA LTD,505,No,1,,Personal,0.0,0.0,0.0,2.0,Vmc,,,31-08-2022,2.0,False,BELL TEXTRON CANADA LTD 505
20220829105814,Accident,CEN22LA398,2022-08-28,"Olivet, MI",United States,,Private,Non-Fatal,Substantial,N46202,CESSNA,172I,No,1,,Personal,0.0,0.0,0.0,1.0,Vmc,,,09-09-2022,1.0,False,CESSNA 172I
20220829105818,Accident,ERA22FA391,2022-08-29,"Jacksboro, TN",United States,JAU,COLONEL TOMMY C STINER AIRFIEL,Fatal,Substantial,N1478E,AERONCA,7AC,No,1,,Personal,1.0,0.0,0.0,0.0,Vmc,,,16-09-2022,1.0,False,AERONCA 7AC
20220829105824,Accident,WPR22LA321,2022-08-29,"Twin Bridges, MT",United States,RVF,RUBY VALLEY FLD,Non-Fatal,Substantial,N3268B,PIPER,PA-22-135,No,1,,Instructional,0.0,0.0,0.0,2.0,Vmc,,,27-10-2022,2.0,False,PIPER PA-22-135
20220830105826,Accident,ANC22FA069,2022-08-29,"Wasilla, AK",United States,4AK6,WOLF LAKE,Serious,Substantial,N2723P,STORY CHARLES BRAD,TT FOX,No,1,,Personal,0.0,0.0,1.0,0.0,Vmc,,,09-09-2022,1.0,False,STORY CHARLES BRAD TT FOX
20220831105836,Accident,ERA22LA393,2022-08-29,"Bennington, VT",United States,DDH,Morse State Airport,Minor,Substantial,N3768T,PIPER,PA-28R-180,No,1,,Personal,0.0,1.0,0.0,0.0,,,,21-09-2022,1.0,False,PIPER PA-28R-180
20220912105907,Accident,GAA22WA275,2022-08-29,"Amberly, OF",American Samoa,,,Fatal,Destroyed,VH-EHM,CESSNA,R182,No,,,,3.0,0.0,0.0,0.0,,,,25-10-2022,3.0,True,CESSNA R182
20220830105830,Accident,CEN22LA402,2022-08-30,"Houston, TX",United States,LVJ,,Non-Fatal,Substantial,N1576F,MD HELICOPTERS INC,369E,No,1,,Instructional,0.0,0.0,0.0,2.0,Vmc,,,28-09-2022,2.0,False,MD HELICOPTERS INC 369E
20220830105831,Accident,WPR22LA323,2022-08-30,"Tooele, UT",United States,TVY,BOLINDER FLD-TOOELE VALLEY,Non-Fatal,Substantial,N3094Q,CESSNA,182K,No,1,,Instructional,0.0,0.0,0.0,2.0,Vmc,,,09-09-2022,2.0,False,CESSNA 182K
20220901105844,Accident,GAA22WA264,2022-08-30,"Braunschweig, ",Georgia,,,,Substantial,D-EKPC,MOONEY,M20J,No,,,,0.0,0.0,0.0,0.0,,,,,0.0,False,MOONEY M20J
20220901105846,Accident,CEN22LA404,2022-08-30,"Beardsley, MN",United States,,,Minor,Substantial,N7048C,ROBINSON HELICOPTER,R44,No,1,,Business,0.0,3.0,0.0,1.0,,,,08-09-2022,4.0,False,ROBINSON HELICOPTER R44
20220912105910,Accident,ANC22LA074,2022-08-30,"Palmer, AK",United States,,,Non-Fatal,Substantial,N1129,PIPER,PA-18-135,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,,"The pilot’s failure to maintain directional control of the airplane during the landing roll, which resulted in a ground loop and impact with terrain.",08-12-2022,1.0,False,PIPER PA-18-135
20220916105952,Accident,GAA22WA283,2022-08-30,"Impalia, OF",Namibia,,Impalila Island Airstrip,Fatal,Destroyed,V5-LMK,CESSNA,210,No,,,,5.0,0.0,0.0,0.0,,,,19-10-2022,5.0,True,CESSNA 210
20221005106066,Accident,GAA22WA296,2022-08-30,"Timika, ",Indonesia,,,,Substantial,PK-SNW,CESSNA,208B,No,,,,0.0,0.0,0.0,0.0,,,,,0.0,False,CESSNA 208B
20220831105839,Accident,ERA22LA394,2022-08-31,"Hilliard, FL",United States,01J,Hilliard Airpark,Minor,Substantial,N8028W,SUTPHIN JOHN E,RANS S-12,No,1,,Instructional,0.0,1.0,0.0,0.0,,,,06-09-2022,1.0,False,SUTPHIN JOHN E RANS S-12
20220901105845,Accident,CEN22LA403,2022-08-31,"Houghton Lake, MI",United States,,,Non-Fatal,Substantial,N2270L,BEECH,A36,No,1,,Personal,0.0,0.0,0.0,2.0,Vmc,,,16-09-2022,2.0,False,BEECH A36
20220902105850,Accident,ERA22LA396,2022-08-31,"Newburyport, MA",United States,2B2,PLUM ISLAND,Non-Fatal,Substantial,N4913K,NAVION,NAVION,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,,"The pilot’s excessive application of brakes while landing, which resulted in a nose gear collapse.",15-12-2022,1.0,False,NAVION NAVION
20220906105863,Accident,GAA22WA267,2022-08-31,"La Ronge, SK, ",Canada,,,Non-Fatal,Substantial,C-GZGK,BELL,205,No,,,,0.0,0.0,0.0,1.0,,,,13-10-2022,1.0,False,BELL 205
20220906105869,Accident,CEN22LA409,2022-08-31,"Eden Prairie, MN",United States,KFCM,FLYING CLOUD,Non-Fatal,Substantial,N6628J,BEECH,C23,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,,"The student pilot's failure to maintain directional control of the airplane during the takeoff phase of a touch and go landing.",08-12-2022,1.0,False,BEECH C23
20220907105882,Accident,GAA22WA271,2022-08-31,"Trangie, OF",American Samoa,,,Non-Fatal,Minor,VH-IWI,AYRES,S2R,No,,,,0.0,0.0,0.0,1.0,,,,05-10-2022,1.0,False,AYRES S2R
20220901105847,Accident,WPR22LA330,2022-09-01,"White City, OR",United States,,,Minor,Substantial,N617CK,SIKORSKY,S-61N,No,2,,External Load,0.0,2.0,0.0,0.0,Vmc,,,15-09-2022,2.0,False,SIKORSKY S-61N
20220902105848,Accident,ERA22LA395,2022-09-01,"Orlando, FL",United States,ORL,Orlando Executive,Fatal,Substantial,N43RG,Diamond Aircraft Industries,DA 42,No,2,,Instructional,1.0,0.0,1.0,0.0,Imc,,,15-09-2022,2.0,False,Diamond Aircraft Industries DA 42
20220902105849,Accident,CEN22FA405,2022-09-01,"Tomball, TX",United States,DWH,David Wayne Hooks Memorial Air,Fatal,Substantial,N420SS,CIRRUS DESIGN CORP,SR22,No,1,,Instructional,1.0,0.0,2.0,0.0,Vmc,,,20-10-2022,3.0,False,CIRRUS DESIGN CORP SR22
20220906105873,Accident,ANC22LA072,2022-09-01,"Point MacKenzie, AK",United States,,,Minor,Substantial,N9622V,CHRISTEN INDUSTRIES INC,A-1,No,1,Reciprocating,Personal,0.0,2.0,0.0,0.0,Vmc,,"The pilot’s improper monitoring and failure to maintain airspeed during a critical phase of flight, which resulted in an exceedance of the airplane’s critical angle of attack, an aerodynamic stall, and subsequent impact with terrain.",08-12-2022,2.0,False,CHRISTEN INDUSTRIES INC A-1
20220907105880,Accident,ERA22LA400,2022-09-01,"Marysville, OH",United States,MRT,UNION COUNTY,Non-Fatal,Substantial,N85748,AERONCA,7AC,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,,"The pilot’s failure to maintain directional control during landing.",23-09-2022,1.0,False,AERONCA 7AC
20221104106251,Accident,WPR22LA372,2022-09-01,"Weston, OR",United States,,Private,Minor,Substantial,N4620K,CESSNA,P210N,No,1,Reciprocating,Personal,0.0,2.0,0.0,0.0,Vmc,,The pilot’s improper landing flare which resulted in a bounced landing and runway excursion.,20-12-2022,2.0,False,CESSNA P210N
20220902105852,Accident,WPR22FA331,2022-09-02,"Shafter, CA",United States,MIT,SHAFTER-MINTER FLD,Fatal,Destroyed,N5943,YAKOVLEV,YAK-11,No,1,,Personal,1.0,0.0,0.0,0.0,Vmc,,,28-09-2022,1.0,True,YAKOVLEV YAK-11
20220907105881,Accident,CEN22LA410,2022-09-02,"Coldwater, MI",United States,OEB,BRANCH COUNTY MEML,Minor,Substantial,N21GL,WACO CLASSIC AIRCRAFT CORP,2T-1A-2,No,1,Reciprocating,Personal,0.0,2.0,0.0,0.0,Vmc,,"The pilot receiving instruction’s improper flare during landing and the flight instructor’s inadequate remedial action, which resulted in the airplane exceeding its critical angle-of-attach and experiencing an aerodynamic stall. ",01-11-2022,2.0,False,WACO CLASSIC AIRCRAFT CORP 2T-1A-2
20220908105888,Accident,ERA22LA403,2022-09-02,"Toughkenamon, PA",United States,N57,NEW GARDEN,Non-Fatal,Substantial,N78QB,PIPER,PA28R,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,,"The airplane’s impact with a bird while entering the traffic pattern.",01-11-2022,1.0,False,PIPER PA28R
20220906105870,Accident,ANC22LA070,2022-09-03,"Fairbanks, AK",United States,PVT,Remote Airstrip,Non-Fatal,Substantial,N119CC,PIPER,PA-18-150,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,,"The pilot’s failure to maintain centerline in dusk light conditions which resulted in impact with trees. ",01-11-2022,2.0,False,PIPER PA-18-150
20220906105871,Accident,ANC22LA071,2022-09-03,"Port Alsworth, AK",United States,,,Non-Fatal,Substantial,N5847X,STINSON,10A,No,1,Reciprocating,Personal,0.0,0.0,0.0,3.0,Vmc,,"The pilot's delayed decision to execute a go-around maneuver while landing with a tailwind into a short strip, which resulted in a runway overrun and subsequent loss of control.",08-12-2022,3.0,False,STINSON 10A
20220908105886,Accident,ERA22LA401,2022-09-03,"Wadsworth, OH",United States,3G3,Wadsworth Municipal Airport,Non-Fatal,Substantial,N5666U,PIPER,PA28,No,1,,Personal,0.0,0.0,0.0,2.0,Vmc,,,21-09-2022,2.0,False,PIPER PA28
20220908105889,Accident,WPR22LA337,2022-09-03,"Seeley lake, MT",United States,23S,SEELEY LAKE,Serious,Substantial,N3135D,CESSNA,180,No,1,,Personal,0.0,0.0,2.0,0.0,Vmc,,,29-09-2022,2.0,False,CESSNA 180
20220912105904,Accident,ERA22LA407,2022-09-03,"Mount Bethel, PA",United States,,,Minor,Substantial,N17867,SCHWEIZER,SGS 2-33A,No,0,,Personal,0.0,2.0,0.0,0.0,,,,15-09-2022,2.0,False,SCHWEIZER SGS 2-33A
20220913105921,Accident,ERA22LA411,2022-09-03,"Clearfield, PA",United States,FIG,Clearfield-Lawrence Airport,Non-Fatal,Substantial,N9619H,CESSNA,172,No,1,,Personal,0.0,0.0,0.0,2.0,Vmc,,,23-09-2022,2.0,False,CESSNA 172
20220922105982,Incident,DCA22WA206,2022-09-03,"Zurich, ",Switzerland,,,Non-Fatal,Unknown,TC-MKC,BOEING,737,No,,,,0.0,0.0,0.0,120.0,,,,01-12-2022,120.0,False,BOEING 737
20220922105984,Accident,CEN22LA428,2022-09-03,"Tupelo, MS",United States,TUP,,Non-Fatal,Substantial,N342ER,BEECH,C90A,No,2,,Personal,0.0,0.0,0.0,1.0,,,,12-10-2022,1.0,False,BEECH C90A
20221017106143,Accident,WPR22LA370,2022-09-03,"Hood River, OR",United States,4S2,KEN JERNSTEDT AIRFIELD,Non-Fatal,Substantial,N278SE,ALISPORT SRL,SILENT 2 ELECTRO,No,1,,Personal,0.0,0.0,0.0,1.0,Vmc,,,25-10-2022,1.0,False,ALISPORT SRL SILENT 2 ELECTRO
20220904105854,Accident,WPR22FA332,2022-09-04,"Galt, CA",United States,,,Fatal,Substantial,N142DR,BEECH,58,No,2,,Instructional,2.0,0.0,0.0,0.0,Vmc,,,15-09-2022,2.0,False,BEECH 58
20220905105855,Accident,DCA22MA193,2022-09-04,"Freeland, WA",United States,,,Fatal,Substantial,N725TH,DEHAVILLAND,DHC-3,No,1,,,10.0,0.0,0.0,0.0,Vmc,,,16-09-2022,10.0,False,DEHAVILLAND DHC-3
20220906105859,Accident,WPR22LA333,2022-09-04,"Mount Baldy, CA",United States,,,Serious,Substantial,N687AM,BELL,407,No,1,,Other Work Use,0.0,0.0,1.0,0.0,Vmc,,,14-09-2022,1.0,False,BELL 407
20220906105864,Accident,GAA22WA268,2022-09-04,"Baltic Sea, ",Latvia,,,Fatal,Destroyed,OE-FGR,CESSNA,551,No,,,,4.0,0.0,0.0,0.0,,,,07-09-2022,4.0,True,CESSNA 551
20220907105879,Accident,GAA22WA270,2022-09-04,"Ostsee, vor Ventspils, OF",Latvia,,,Fatal,Destroyed,OE-FGR,CESSNA,550,No,,,,4.0,0.0,0.0,0.0,,,,13-10-2022,4.0,True,CESSNA 550
20220912105909,Accident,ERA22LA409,2022-09-04,"Blairstown, NJ",United States,1N7,BLAIRSTOWN,Non-Fatal,Substantial,N8942G,CESSNA,182N,No,1,Reciprocating,Glider Tow,0.0,0.0,0.0,1.0,Vmc,,"The pilot’s decision to cross the taxiway at an unsuitable location.",06-10-2022,1.0,False,CESSNA 182N
20220913105926,Accident,ANC22LA075,2022-09-04,"McCarty, AK",United States,AK0,Jake's Bar,Minor,Substantial,N91224,CESSNA,180H,No,1,Reciprocating,Personal,0.0,1.0,0.0,1.0,Vmc,,"The pilot’s failure to initiate a go around maneuver when the airplane past the intended touch down point.",08-12-2022,2.0,False,CESSNA 180H
20220905105858,Accident,CEN22FA406,2022-09-05,"Cleveland, TN",United States,,,Fatal,Destroyed,N58807,CESSNA,182P,No,1,,Personal,2.0,0.0,0.0,0.0,Vmc,,,16-09-2022,2.0,True,CESSNA 182P
20220906105861,Accident,CEN22LA407,2022-09-05,"Tupelo, MS",United States,KTUP,TUPELO RGNL,Non-Fatal,Substantial,N7835R,BEECH,36,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,,"The pilot’s failure to extend the landing gear for a landing.",06-10-2022,1.0,False,BEECH 36
20220906105877,Accident,WPR22LA336,2022-09-05,"Scappoose, OR",United States,SPB,SCAPPOOSE Airport,Minor,Substantial,N77257,CESSNA,120,No,1,Reciprocating,Personal,0.0,1.0,0.0,0.0,Vmc,,The pilot's failure to maintain airplane control while taxing in gusty wind conditions.,08-12-2022,1.0,False,CESSNA 120
20220912105902,Accident,ERA22LA406,2022-09-05,"Ivanhoe, NC",United States,,,Serious,Substantial,N35243,CESSNA,177B,No,1,,Personal,0.0,0.0,2.0,0.0,,,,15-09-2022,2.0,False,CESSNA 177B
20220908105887,Accident,ERA22LA402,2022-09-07,"Millinocket, ME",United States,,,Serious,Minor,N756SG,CESSNA,U206G,No,1,Reciprocating,,0.0,1.0,1.0,1.0,Vmc,,"The pilot’s failure to maintain an appropriate descent rate for a glassy water landing, which resulted in a hard landing.",08-12-2022,3.0,False,CESSNA U206G
20220909105893,Accident,CEN22LA412,2022-09-07,"Silex, MO",United States,54MO,HERRMANN-FAULK AIRFIELD,Serious,Substantial,N1949H,KNOTT VERNON W,ZENITH 750,No,1,,Personal,0.0,1.0,1.0,0.0,Vmc,,,15-09-2022,2.0,False,KNOTT VERNON W ZENITH 750
20220910105894,Accident,WPR22LA339,2022-09-07,"Cougar, WA",United States,,,Minor,Substantial,N66HJ,BELL,205A-1,No,1,,Firefighting,0.0,1.0,0.0,0.0,Vmc,,,05-10-2022,1.0,False,BELL 205A-1
20220912105905,Accident,WPR22LA341,2022-09-07,"Mesa, AZ",United States,IWA,Phoenix-Mesa Gateway Airport,Non-Fatal,Substantial,N15TZ,CESSNA,750,No,2,,Business,0.0,0.0,0.0,2.0,Vmc,,,06-10-2022,2.0,False,CESSNA 750
20220912105913,Accident,WPR22LA342,2022-09-07,"Salt Lake City, UT",United States,U42,SOUTH VALLEY RGNL,Non-Fatal,Substantial,N48918,CESSNA,152,No,1,Reciprocating,Instructional,0.0,0.0,0.0,2.0,Vmc,,The airplane’s encounter with a microburst during initial climb that resulted in a loss of altitude and subsequent collision with a tree.,08-12-2022,2.0,False,CESSNA 152
20220915105949,Accident,CEN22LA422,2022-09-07,"Galena, AK",United States,,,Non-Fatal,Substantial,N590DC,PIPER,PA-18-150,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,,"The pilot’s selection of unsuitable terrain for landing which resulted in a nose over.",15-12-2022,1.0,False,PIPER PA-18-150
20220909105890,Accident,WPR22FA338,2022-09-08,"Santa Monica, CA",United States,SMO,SANTA MONICA MUNI,Fatal,Destroyed,N126WK,CZECH SPORT AIRCRAFT AS,PIPER SPORT,No,1,,Instructional,2.0,0.0,0.0,0.0,Vmc,,,23-09-2022,2.0,True,CZECH SPORT AIRCRAFT AS PIPER SPORT
20220914105937,Accident,ERA22LA417,2022-09-08,"Meridianville, AL",United States,MDQ,Huntsville Executive,Minor,Unknown,N29RM,PIPER,PA-28R-200,No,1,,Instructional,0.0,2.0,0.0,0.0,Vmc,,,03-10-2022,2.0,False,PIPER PA-28R-200
20220911105897,Accident,ERA22LA404,2022-09-09,"Saint Cloud, FL",United States,ISM,Kissimmee Gateway,Non-Fatal,Substantial,N77VJ,CIRRUS DESIGN CORP,SF50,No,1,,Business,0.0,0.0,0.0,3.0,Imc,,,19-10-2022,3.0,False,CIRRUS DESIGN CORP SF50
20220912105900,Accident,GAA22WA273,2022-09-09,"BARRANCOMINAS, OF",Colombia,,,Minor,Substantial,HK2573,CESSNA,172,No,,,,0.0,2.0,0.0,0.0,,,,01-12-2022,2.0,False,CESSNA 172
20220912105901,Accident,CEN22LA413,2022-09-09,"Bulverde, TX",United States,1T8,,Non-Fatal,Substantial,N31981,PIPER,PA32RT,No,1,,Personal,0.0,0.0,0.0,2.0,Vmc,,,13-10-2022,2.0,False,PIPER PA32RT
20220913105917,Accident,ERA22LA410,2022-09-09,"Buckland, AK",United States,,,Non-Fatal,Substantial,N8019Z,CESSNA,U206,No,1,,,0.0,0.0,0.0,2.0,Vmc,,,23-09-2022,2.0,False,CESSNA U206
20220913105918,Accident,CEN22LA417,2022-09-09,"Delta Junction, AK",United States,,,Non-Fatal,Substantial,N303T,PIPER,PA-18-105 SPECIAL,No,1,Reciprocating,Public Aircraft - Federal,0.0,0.0,0.0,1.0,Vmc,,"The pilot’s decision to depart during high, gusty wind conditions which resulted sink and subsequent impact with terrain.",08-12-2022,1.0,False,PIPER PA-18-105 SPECIAL
20220913105923,Accident,ERA22LA412,2022-09-09,"Galion, OH",United States,GQQ,Galion Municipal Airport,Non-Fatal,Substantial,N99209,ENGINEERING & RESEARCH,415-C,No,1,,Personal,0.0,0.0,0.0,1.0,Vmc,,,17-10-2022,1.0,False,ENGINEERING & RESEARCH 415-C
